,id,price,year,manufacturer,condition,cylinders,fuel,odometer,transmission,drive,size,type,paint_color,state,lat,long,posting_date,reused_desc
1173,7309830234,6499,2011,kia,good,4,gas,96353.0,automatic,unlisted,mid-size,coupe,black,nj,40.054771,-74.555703,2021-04-20T11:44:21-0400,False
1174,7305899501,8500,2000,jeep,good,6,gas,179000.0,manual,4wd,unlisted,offroad,black,il,37.82525,-88.476548,2021-04-12T17:18:38-0500,False
1175,7316550810,32500,1963,lincoln,excellent,8,gas,74300.0,automatic,rwd,full-size,sedan,silver,ny,44.5035,-73.0906,2021-05-03T21:33:31-0400,False
1176,7309712256,3000,2006,mazda,excellent,4,gas,191197.0,automatic,fwd,mid-size,sedan,black,nj,39.9478,-74.9036,2021-04-20T07:42:35-0400,False
1177,7310157565,1150,2000,toyota,fair,4,gas,190000.0,automatic,fwd,mid-size,sedan,blue,ny,40.717963,-73.405838,2021-04-20T21:53:13-0400,False
1178,7302723448,21995,2016,chevrolet,excellent,6,gas,80022.0,automatic,4wd,full-size,SUV,grey,mn,45.83264,-95.389159,2021-04-06T13:24:33-0500,True
1179,7316407555,7000,2001,bmw,like new,8,gas,130000.0,automatic,rwd,unlisted,sedan,unlisted,ca,37.7309,-122.3886,2021-05-03T13:25:53-0700,False
1180,7303373205,0,2009,chevrolet,excellent,8,gas,152369.0,automatic,rwd,full-size,pickup,black,tx,26.20728,-98.229485,2021-04-07T17:03:48-0500,False
1181,7315765435,22900,2013,dodge,unlisted,6,gas,68228.0,automatic,fwd,unlisted,unlisted,silver,oh,33.925578,-84.836041,2021-05-02T11:40:38-0400,True
1182,7315544621,34990,2016,gmc,good,6,gas,34425.0,other,4wd,unlisted,pickup,red,sc,34.0,-81.03,2021-05-01T18:31:09-0400,False
1183,7313821707,25590,2015,gmc,good,6,other,35290.0,other,unlisted,unlisted,pickup,white,pa,40.03319,-76.24058,2021-04-28T11:01:30-0400,False
1184,7307400322,15999,2016,ram,excellent,4,gas,57771.0,automatic,unlisted,unlisted,van,unlisted,ca,38.704597,-121.271803,2021-04-15T13:48:14-0700,False
1185,7315817316,4196,2006,ford,good,8,gas,249582.0,automatic,rwd,full-size,van,white,az,33.428415,-111.97463,2021-05-02T10:23:59-0700,False
1186,7313276828,8500,2014,chrysler,unlisted,6,unlisted,122616.0,automatic,fwd,unlisted,van,black,dc,38.663556,-77.25123,2021-04-27T09:40:31-0400,True
1187,7316849856,122,2011,chevrolet,unlisted,4,other,118691.0,automatic,fwd,unlisted,SUV,custom,il,42.3937,-88.1648,2021-05-04T13:25:32-0500,False
1188,7314720392,12693,2010,toyota,unlisted,6,gas,106192.0,automatic,fwd,mid-size,wagon,grey,tx,29.89036,-95.392527,2021-04-30T06:20:09-0500,False
1189,7309577396,8500,2006,toyota,good,6,gas,65100.0,automatic,fwd,full-size,sedan,silver,ny,40.843,-73.2799,2021-04-19T19:59:21-0400,True
1190,7311191162,50995,2015,ram,unlisted,6,diesel,100283.0,automatic,4wd,unlisted,pickup,white,az,33.396353,-111.954863,2021-04-22T19:39:16-0700,True
1191,7316208314,10800,2013,chrysler,excellent,6,gas,92684.0,automatic,fwd,unlisted,mini-van,black,in,41.66553,-86.249468,2021-05-03T11:15:21-0400,False
1192,7316214016,0,2019,ford,unlisted,4,gas,25538.0,automatic,fwd,unlisted,SUV,unlisted,ca,38.661045,-121.356369,2021-05-03T08:24:31-0700,False
1193,7311469883,26990,2015,unlisted,good,4,diesel,102863.0,automatic,rwd,full-size,truck,white,wi,40.468785,-74.281707,2021-04-23T13:13:02-0500,False
1194,7311203967,0,2010,audi,excellent,6,gas,102748.0,automatic,4wd,full-size,convertible,black,ct,41.201448,-73.102984,2021-04-22T23:33:52-0400,True
1195,7315166869,8999,2008,jeep,good,8,gas,87388.0,automatic,4wd,full-size,SUV,black,fl,27.9085,-82.7568,2021-04-30T23:31:20-0400,False
1196,7308839929,3499,2006,nissan,excellent,4,gas,131000.0,automatic,unlisted,unlisted,sedan,unlisted,ca,33.745144,-116.351803,2021-04-18T11:06:11-0700,False
1197,7312892082,85500,2010,ferrari,unlisted,8,other,14548.0,automatic,fwd,compact,other,unlisted,nv,45.494265,-122.579192,2021-04-26T10:20:40-0700,True
1198,7316682852,11000,2012,buick,excellent,6,gas,106214.0,automatic,fwd,unlisted,unlisted,silver,nc,36.142952,-80.081908,2021-05-04T09:55:51-0400,True
1199,7316942029,20980,2015,gmc,excellent,4,gas,97617.0,automatic,4wd,mid-size,SUV,grey,ks,37.047741,-93.303214,2021-05-04T16:02:15-0500,True
1200,7314762623,13995,2009,chevrolet,unlisted,8,gas,171022.0,automatic,4wd,full-size,truck,blue,va,37.7395,-77.4784,2021-04-30T09:38:37-0400,False
1201,7315465500,44500,2014,porsche,good,6,gas,67000.0,manual,rwd,unlisted,coupe,silver,tx,32.9103,-96.7285,2021-05-01T14:48:08-0500,False
1202,7314850179,36850,2019,bmw,good,4,gas,7332.0,automatic,unlisted,unlisted,sedan,unlisted,wa,48.7542,-122.471,2021-04-30T09:14:36-0700,True
1203,7314903338,10950,2012,hyundai,excellent,6,gas,93000.0,automatic,unlisted,unlisted,sedan,unlisted,ca,37.9625,-121.2624,2021-04-30T10:40:27-0700,False
1204,7308295064,18995,2014,ford,unlisted,6,gas,116188.0,automatic,4wd,unlisted,SUV,white,co,38.279325,-104.607754,2021-04-17T10:30:28-0600,False
1205,7314739753,16491,2017,nissan,unlisted,4,gas,47198.0,automatic,fwd,mid-size,wagon,white,tx,29.618349,-95.192034,2021-04-30T07:40:51-0500,False
1206,7303142826,35000,2012,chevrolet,excellent,8,gas,110000.0,automatic,rwd,full-size,truck,white,oh,41.230056,-80.803993,2021-04-07T11:49:27-0400,False
1207,7316527914,17488,2019,nissan,good,4,gas,25754.0,automatic,fwd,unlisted,sedan,black,ca,38.610767,-121.422557,2021-05-03T17:30:50-0700,False
1208,7311941927,37990,2018,ram,good,8,gas,26610.0,automatic,4wd,unlisted,pickup,blue,tx,31.06,-97.65,2021-04-24T12:21:05-0500,False
1209,7305821317,6999,2008,gmc,good,6,gas,202566.0,automatic,4wd,unlisted,SUV,unlisted,mt,46.604253,-112.025407,2021-04-12T14:02:55-0600,False
1210,7314903842,34590,2016,chevrolet,good,6,gas,29499.0,other,4wd,unlisted,pickup,silver,ok,34.6,-98.42,2021-04-30T12:41:11-0500,False
1211,7316460454,12500,2015,chevrolet,excellent,8,gas,5196.0,manual,unlisted,unlisted,coupe,unlisted,nj,40.854383,-74.120245,2021-05-03T18:02:38-0400,False
1212,7308056077,12588,2004,gmc,good,8,gas,103625.0,automatic,4wd,full-size,SUV,white,id,43.630744,-116.251228,2021-04-16T19:16:21-0600,False
1213,7309511499,30995,2013,chevrolet,good,8,diesel,98562.0,automatic,4wd,unlisted,truck,red,pa,41.381951,-75.685531,2021-04-19T17:45:50-0400,False
1214,7312111571,10000,1958,chevrolet,fair,8,gas,99999.0,manual,unlisted,unlisted,unlisted,unlisted,ca,37.6746,-121.0113,2021-04-24T15:21:14-0700,False
1215,7316011732,13500,2010,lexus,excellent,6,gas,99340.0,automatic,4wd,unlisted,SUV,grey,ny,40.7809,-73.2503,2021-05-02T20:29:15-0400,False
1216,7310997934,23990,2013,nissan,good,8,other,44396.0,other,unlisted,unlisted,pickup,silver,ri,41.82,-71.41,2021-04-22T15:20:53-0400,False
1217,7315258937,11995,2009,jeep,unlisted,6,gas,139300.0,automatic,4wd,unlisted,SUV,silver,mi,43.43145,-85.253048,2021-05-01T09:45:29-0400,False
1218,7316249438,18900,2018,ford,excellent,3,gas,18523.0,automatic,fwd,unlisted,SUV,white,mo,37.154768,-94.319524,2021-05-03T11:18:51-0500,True
1219,7314670558,750,2006,pontiac,fair,4,gas,159000.0,automatic,fwd,unlisted,unlisted,red,mn,45.7795,-93.6453,2021-04-29T22:37:28-0500,False
1220,7315231631,9695,2011,toyota,good,4,gas,144889.0,automatic,fwd,mid-size,wagon,silver,il,38.507458,-90.628195,2021-05-01T07:24:58-0500,False
1221,7312604224,8500,2014,jeep,excellent,4,gas,93000.0,automatic,4wd,full-size,SUV,white,nh,43.2874,-71.333,2021-04-25T20:18:13-0400,False
1222,7316346681,0,2019,chevrolet,unlisted,8,gas,37857.0,automatic,rwd,unlisted,SUV,black,ca,33.69955,-117.93912,2021-05-03T11:46:36-0700,False
1223,7315350755,48750,2016,toyota,like new,8,gas,33625.0,automatic,4wd,full-size,SUV,white,mi,45.3559,-84.9133,2021-05-01T12:35:20-0400,False
1224,7306388534,17990,2017,chevrolet,excellent,4,gas,33000.0,automatic,fwd,compact,unlisted,blue,mi,43.009914,-83.685103,2021-04-13T17:27:44-0400,False
1225,7314657119,23500,2004,jeep,excellent,6,gas,38200.0,automatic,4wd,mid-size,SUV,brown,ca,34.001594,-117.030315,2021-04-29T19:41:00-0700,False
1226,7314776018,13999,2011,toyota,good,6,gas,160079.0,automatic,4wd,full-size,SUV,white,mi,43.34116,-85.81076,2021-04-30T10:05:02-0400,False
1227,7313501569,33000,2015,gmc,excellent,8,gas,114000.0,automatic,4wd,unlisted,SUV,black,co,38.876,-104.817,2021-04-27T13:54:19-0600,False
1228,7307873227,16995,2014,cadillac,excellent,6,gas,93898.0,automatic,4wd,mid-size,SUV,black,mn,45.833119,-95.387931,2021-04-16T14:11:16-0500,True
1229,7314482404,35990,2020,dodge,good,8,gas,1548.0,other,rwd,unlisted,coupe,black,fl,28.17,-80.6,2021-04-29T15:49:58-0400,False
1230,7315366987,15981,2004,ford,unlisted,8,gas,76275.0,automatic,unlisted,unlisted,truck,unlisted,co,39.738946,-104.818406,2021-05-01T11:02:04-0600,False
1231,7313634585,38988,2015,gmc,excellent,8,gas,108320.0,automatic,4wd,full-size,SUV,silver,id,42.7178,-114.5012,2021-04-27T18:34:07-0600,True
1232,7313765672,8900,2015,dodge,good,6,gas,125000.0,automatic,fwd,full-size,unlisted,black,ny,44.9088,-74.0741,2021-04-28T09:07:20-0400,True
1233,7316199738,13990,2008,jeep,good,6,gas,160670.0,automatic,4wd,mid-size,SUV,green,nd,47.920244,-97.044974,2021-05-03T10:01:30-0500,True
1234,7305299606,3000,1978,mercedes-benz,good,5,diesel,227586.0,automatic,rwd,unlisted,sedan,white,ca,39.4493,-123.3679,2021-04-11T12:41:25-0700,False
1235,7315438028,8899,2013,hyundai,good,4,gas,91539.0,other,fwd,unlisted,hatchback,black,in,41.169814,-85.1664,2021-05-01T14:59:41-0400,False
1236,7316859393,9995,2008,chevrolet,excellent,6,gas,123000.0,automatic,rwd,unlisted,unlisted,unlisted,az,33.693829,-112.100018,2021-05-04T11:40:42-0700,False
1237,7304664098,29900,2011,ford,good,8,gas,97112.0,automatic,4wd,full-size,truck,yellow,ia,42.1898,-91.7758,2021-04-10T09:55:17-0500,False
1238,7309906340,17499,2018,ford,unlisted,4,gas,78373.0,automatic,4wd,unlisted,SUV,grey,id,45.876983,-119.293925,2021-04-20T10:34:05-0700,False
1239,7310875532,0,2017,ford,unlisted,6,gas,62369.0,automatic,4wd,unlisted,truck,unlisted,or,44.819991,-122.799701,2021-04-22T09:06:13-0700,False
1240,7307904803,53800,2017,ford,like new,8,diesel,83647.0,automatic,4wd,full-size,truck,silver,fl,29.0266,-81.3349,2021-04-16T16:02:49-0400,True
1241,7316316815,21250,2010,jeep,good,6,gas,121000.0,automatic,4wd,unlisted,unlisted,black,tx,32.86648,-96.887434,2021-05-03T13:00:24-0500,False
1242,7315344814,7000,2000,bmw,like new,6,gas,73000.0,automatic,rwd,compact,coupe,white,nv,36.1205,-115.0523,2021-05-01T09:25:27-0700,False
1243,7316705241,32900,2016,ford,good,6,gas,109100.0,automatic,rwd,unlisted,unlisted,unlisted,fl,28.4637,-81.3948,2021-05-04T10:36:37-0400,False
1244,7315884538,23500,1968,mini,like new,4,gas,1000.0,manual,fwd,compact,coupe,green,ca,34.1379,-118.2599,2021-05-02T12:32:27-0700,False
1245,7316359663,0,2013,chevrolet,like new,8,gas,200614.0,automatic,unlisted,unlisted,unlisted,silver,ar,34.867451,-92.197275,2021-05-03T14:06:52-0500,True
1246,7316693423,159,2006,toyota,unlisted,4,gas,120129.0,manual,rwd,unlisted,unlisted,unlisted,or,45.516878,-122.537451,2021-05-04T07:15:03-0700,False
1247,7314303505,14000,2014,ford,good,8,gas,130000.0,automatic,4wd,full-size,pickup,grey,ny,41.254073,-73.962381,2021-04-29T10:44:15-0400,False
1248,7304072051,17500,2013,ford,fair,8,gas,115000.0,automatic,4wd,full-size,pickup,green,ny,44.3283,-75.4651,2021-04-09T08:09:50-0400,False
1249,7314744343,7500,1969,ford,good,8,gas,100000.0,automatic,rwd,full-size,convertible,blue,wi,45.7795,-93.6453,2021-04-30T07:55:29-0500,False
1250,7315020790,0,2016,ford,excellent,6,gas,40844.0,automatic,rwd,full-size,truck,white,hi,21.320539,-157.877376,2021-04-30T11:00:21-1000,False
1251,7306762015,41590,2019,dodge,good,8,gas,4212.0,other,rwd,unlisted,sedan,white,az,34.62,-112.42,2021-04-14T10:31:11-0700,False
1252,7316162155,15900,2014,ram,excellent,8,gas,61000.0,automatic,4wd,unlisted,pickup,white,il,41.7814,-87.7705,2021-05-03T08:55:03-0500,False
1253,7307565919,1200,2001,ford,good,4,gas,223000.0,automatic,fwd,unlisted,hatchback,silver,or,42.590338,-122.927456,2021-04-15T21:23:56-0700,False
1254,7316812208,32995,2013,chevrolet,unlisted,8,diesel,191939.0,automatic,4wd,full-size,truck,grey,az,33.2414,-111.7745,2021-05-04T10:27:20-0700,False
1255,7313860083,0,2012,dodge,excellent,8,gas,75000.0,automatic,unlisted,full-size,unlisted,black,al,30.6197,-87.8895,2021-04-28T11:04:40-0500,True
1256,7315759199,0,2018,chevrolet,unlisted,8,other,42092.0,other,unlisted,unlisted,other,unlisted,az,33.382139,-111.823648,2021-05-02T08:27:41-0700,False
1257,7316368551,27990,2012,gmc,good,8,gas,68696.0,other,4wd,unlisted,pickup,black,mi,42.96,-85.65,2021-05-03T15:21:04-0400,False
1258,7313663843,45300,2018,ram,excellent,6,diesel,34125.0,automatic,4wd,full-size,truck,black,nc,34.93231,-80.278244,2021-04-27T21:59:09-0400,True
1259,7306438852,37995,2017,rover,excellent,6,gas,60792.0,automatic,4wd,full-size,SUV,white,mi,43.057538,-85.954644,2021-04-13T19:12:59-0400,False
1260,7308871513,27990,2013,toyota,good,8,gas,73160.0,other,4wd,unlisted,pickup,black,oh,39.09,-84.51,2021-04-18T15:00:36-0400,False
1261,7316285221,0,2006,chevrolet,excellent,6,gas,100000.0,automatic,rwd,full-size,sedan,grey,ca,33.210686,-117.235622,2021-05-03T10:12:09-0700,False
1262,7314842068,3800,1998,lexus,excellent,6,gas,139000.0,automatic,rwd,unlisted,sedan,unlisted,ca,32.724,-116.9976,2021-04-30T09:02:07-0700,False
1263,7314243528,3995,2001,honda,excellent,4,gas,102123.0,automatic,fwd,mid-size,sedan,silver,ny,41.9697,-74.0668,2021-04-29T08:13:55-0400,False
1264,7303149947,3698,1999,dodge,excellent,8,gas,223000.0,automatic,4wd,unlisted,SUV,silver,ok,36.016469,-95.699964,2021-04-07T11:00:20-0500,False
1265,7315254013,0,2018,chevrolet,good,8,gas,0.0,automatic,4wd,full-size,truck,white,nc,33.711509,-78.909582,2021-05-01T09:33:30-0400,False
1266,7302486615,29990,2017,lincoln,good,6,gas,23545.0,automatic,unlisted,unlisted,SUV,blue,de,33.7865,-84.4454,2021-04-06T05:21:19-0400,False
1267,7312616806,3750,2009,honda,fair,4,hybrid,150000.0,automatic,fwd,mid-size,sedan,blue,wa,48.3151,-122.6374,2021-04-25T17:54:17-0700,False
1268,7316190436,9500,2014,dodge,excellent,8,gas,118000.0,automatic,4wd,full-size,sedan,black,co,39.7435,-105.1009,2021-05-03T08:46:18-0600,False
1269,7308092845,15990,2018,ford,good,6,gas,136399.0,automatic,4wd,mid-size,SUV,blue,wi,44.465754,-88.106358,2021-04-16T22:31:19-0500,False
1270,7315035182,10450,2012,toyota,excellent,4,hybrid,127386.0,automatic,fwd,mid-size,sedan,silver,ca,36.905852,-119.794299,2021-04-30T14:27:17-0700,True
1271,7312386550,13320,2014,toyota,excellent,4,gas,63449.0,automatic,unlisted,unlisted,sedan,unlisted,mi,42.568136,-83.813674,2021-04-25T13:01:59-0400,False
1272,7305160099,17989,2010,chevrolet,excellent,8,gas,89433.0,automatic,unlisted,unlisted,coupe,unlisted,ca,34.213401,-119.178039,2021-04-11T08:31:18-0700,False
1273,7316517676,12995,2008,volvo,unlisted,6,gas,71156.0,automatic,4wd,unlisted,SUV,grey,or,45.4021,-122.6144,2021-05-03T17:06:37-0700,False
1274,7313185921,3500,1996,ford,good,8,gas,250000.0,manual,4wd,unlisted,truck,white,ak,60.6145,-151.2546,2021-04-26T19:35:40-0800,False
1275,7315456269,29990,2018,dodge,good,6,gas,20595.0,other,unlisted,unlisted,sedan,white,va,36.67,-76.3,2021-05-01T15:31:21-0400,False
1276,7303584258,18177,2015,lexus,excellent,4,gas,87661.0,automatic,4wd,compact,wagon,unlisted,oh,41.24643,-81.35853,2021-04-08T09:29:17-0400,False
1277,7314848444,12990,2012,honda,good,4,gas,112572.0,automatic,4wd,full-size,SUV,red,wi,44.194821,-88.543775,2021-04-30T11:11:43-0500,True
1278,7309236039,7900,2011,toyota,excellent,4,hybrid,144000.0,automatic,fwd,unlisted,unlisted,red,tn,36.8478,-88.6788,2021-04-19T10:00:57-0500,True
1279,7314374412,7395,2010,honda,good,4,gas,113396.0,automatic,fwd,sub-compact,sedan,silver,az,32.195597,-110.874466,2021-04-29T09:45:22-0700,False
1280,7310152106,33375,2017,ram,good,6,gas,189740.0,automatic,4wd,full-size,truck,white,tn,36.150429,-86.701409,2021-04-20T20:34:57-0500,False
1281,7314483363,8999,2011,chevrolet,unlisted,6,other,65038.0,automatic,fwd,unlisted,sedan,black,id,43.590746,-116.52618,2021-04-29T13:51:28-0600,False
1282,7305647090,1995,2009,bmw,like new,6,gas,72328.0,automatic,rwd,unlisted,convertible,blue,fl,28.45321,-80.770763,2021-04-12T11:44:09-0400,True
1283,7305838417,1499,2006,chevrolet,unlisted,6,gas,207013.0,automatic,fwd,unlisted,unlisted,unlisted,ia,41.713593,-93.057861,2021-04-12T15:29:49-0500,False
1284,7310563440,16988,2017,ram,good,4,gas,89068.0,automatic,fwd,mid-size,van,white,tx,27.798089,-97.475153,2021-04-21T16:26:58-0500,False
1285,7315204379,4999,2001,bmw,excellent,6,gas,171000.0,automatic,fwd,unlisted,wagon,red,mn,44.0496,-92.4896,2021-05-01T04:06:11-0500,False
1286,7311703976,15995,2017,ford,good,4,gas,61866.0,automatic,4wd,full-size,SUV,white,ca,37.637112,-122.054679,2021-04-23T19:20:09-0700,False
1287,7312466295,36990,2015,chevrolet,good,8,other,51677.0,other,unlisted,unlisted,other,black,nc,36.07,-79.82,2021-04-25T15:21:13-0400,False
1288,7316892450,16500,1973,unlisted,good,8,gas,75500.0,automatic,rwd,full-size,sedan,custom,ca,36.257444,-121.423293,2021-05-04T12:35:39-0700,True
1289,7311512282,4999,2004,acura,excellent,6,gas,192995.0,automatic,fwd,full-size,sedan,silver,ca,37.6236,-120.9966,2021-04-23T12:20:07-0700,True
1290,7316166172,14999,2003,dodge,excellent,6,gas,115364.0,automatic,unlisted,unlisted,van,unlisted,az,33.422577,-112.053651,2021-05-03T07:02:12-0700,False
1291,7314755337,18900,2012,jeep,excellent,6,gas,84000.0,manual,4wd,unlisted,wagon,white,ga,36.277274,-80.339826,2021-04-30T09:22:11-0400,False
1292,7313988427,23231,2019,hyundai,unlisted,4,gas,7883.0,automatic,fwd,unlisted,SUV,blue,hi,21.299535,-157.852676,2021-04-28T09:30:52-1000,False
1293,7314036276,3800,2004,unlisted,excellent,6,gas,79000.0,automatic,fwd,unlisted,unlisted,unlisted,pa,40.23421,-77.125304,2021-04-28T16:56:41-0400,True
1294,7307829570,0,2015,dodge,unlisted,4,gas,96486.0,automatic,fwd,unlisted,sedan,white,nj,39.8911,-75.117,2021-04-16T14:04:19-0400,True
1295,7316143075,34590,2016,chevrolet,good,6,gas,29499.0,other,4wd,unlisted,pickup,silver,mn,44.01,-92.47,2021-05-03T08:14:32-0500,False
1296,7307744458,1995,2000,toyota,good,6,gas,336835.0,automatic,fwd,mid-size,sedan,black,in,41.235432,-85.840501,2021-04-16T12:01:38-0400,True
1297,7316028713,14000,2013,hyundai,unlisted,4,gas,62848.0,automatic,fwd,unlisted,sedan,silver,hi,21.318059,-157.865187,2021-05-02T15:20:17-1000,True
1298,7314719744,4050,2006,toyota,good,4,gas,223844.0,automatic,fwd,compact,sedan,brown,fl,28.0617,-82.3082,2021-04-30T07:16:19-0400,False
1299,7315712303,2900,2003,dodge,good,6,gas,67500.0,automatic,fwd,mid-size,sedan,brown,vt,44.6483,-73.1317,2021-05-02T09:33:52-0400,True
1300,7307628032,36995,2007,audi,unlisted,8,gas,113593.0,manual,4wd,unlisted,sedan,blue,wi,43.0631,-89.3133,2021-04-16T07:24:59-0500,True
1301,7311796579,14750,2009,ram,excellent,8,gas,160000.0,automatic,4wd,full-size,pickup,grey,ny,40.875,-73.414,2021-04-24T08:56:06-0400,False
1302,7311477079,22990,2010,ford,good,10,gas,121911.0,automatic,rwd,full-size,truck,white,ut,40.468785,-74.281707,2021-04-23T12:24:11-0600,False
1303,7311434826,19995,2001,gmc,unlisted,6,unlisted,145611.0,manual,unlisted,unlisted,unlisted,unlisted,sc,29.620824,-82.386324,2021-04-23T13:19:41-0400,True
1304,7315257234,14950,2017,volkswagen,like new,4,gas,25433.0,automatic,fwd,mid-size,sedan,silver,fl,27.633,-80.4031,2021-05-01T09:41:21-0400,True
1305,7308735879,8500,2008,bmw,excellent,8,gas,141000.0,automatic,4wd,full-size,SUV,black,va,37.1526,-76.542,2021-04-18T11:01:49-0400,False
1306,7313447870,30991,2018,honda,unlisted,6,gas,30739.0,automatic,fwd,full-size,SUV,custom,nv,36.143249,-115.226909,2021-04-27T11:25:52-0700,False
1307,7316614824,11500,2007,bmw,excellent,6,gas,107000.0,manual,rwd,full-size,coupe,silver,ca,34.1745,-118.3059,2021-05-04T00:42:04-0700,False
1308,7314366302,4285,2011,nissan,excellent,4,gas,181892.0,other,unlisted,unlisted,sedan,unlisted,mi,42.568136,-83.813674,2021-04-29T12:31:55-0400,False
1309,7313357286,24900,2014,chevrolet,good,8,gas,145000.0,automatic,4wd,unlisted,unlisted,white,mt,45.729168,-111.098031,2021-04-27T10:03:55-0600,False
1310,7309315328,24590,2019,chrysler,good,6,gas,15557.0,other,rwd,unlisted,sedan,black,fl,26.63,-81.85,2021-04-19T12:51:03-0400,False
1311,7314858908,34950,2015,gmc,excellent,8,gas,121000.0,automatic,4wd,full-size,sedan,grey,il,38.802019,-90.715528,2021-04-30T11:28:28-0500,False
1312,7316743851,0,2015,chevrolet,unlisted,8,gas,122981.0,automatic,4wd,unlisted,unlisted,unlisted,mn,45.272889,-93.008095,2021-05-04T10:42:15-0500,False
1313,7311456066,21990,2008,ford,good,8,gas,72658.0,automatic,4wd,unlisted,unlisted,white,pa,40.468785,-74.281707,2021-04-23T13:51:44-0400,False
1314,7314187719,18200,2005,ford,excellent,8,gas,154000.0,automatic,4wd,full-size,truck,silver,ca,39.8032,-121.8673,2021-04-28T20:49:31-0700,False
1315,7315347427,8200,2010,ford,excellent,6,gas,143000.0,automatic,4wd,unlisted,SUV,unlisted,co,39.6255,-104.7874,2021-05-01T10:29:52-0600,False
1316,7306264368,9895,2011,bmw,excellent,6,gas,133305.0,automatic,4wd,mid-size,sedan,silver,mo,38.9382,-92.3049,2021-04-13T13:00:55-0500,False
1317,7305596457,12990,2010,chevrolet,excellent,8,gas,202156.0,automatic,4wd,full-size,truck,grey,sc,32.8215,-80.0568,2021-04-12T10:24:02-0400,False
1318,7313030341,27990,2016,honda,good,6,gas,25331.0,other,unlisted,unlisted,SUV,black,ks,39.09,-94.58,2021-04-26T16:01:48-0500,False
1319,7306950127,3750,2010,ford,excellent,8,gas,105000.0,automatic,rwd,unlisted,unlisted,unlisted,wa,48.394462,-122.215461,2021-04-14T15:58:56-0700,False
1320,7312799447,30000,2011,ford,excellent,8,diesel,168500.0,automatic,4wd,unlisted,pickup,white,nm,35.021821,-106.687995,2021-04-26T09:01:48-0600,False
1321,7306403674,33995,2018,audi,good,6,gas,84812.0,automatic,4wd,unlisted,unlisted,black,wi,42.970214,-90.112347,2021-04-13T16:57:13-0500,False
1322,7315455286,16400,2010,ford,like new,8,gas,97889.0,manual,rwd,full-size,coupe,blue,fl,26.1497,-80.1229,2021-05-01T15:29:37-0400,False
1323,7305605670,12999,2011,toyota,good,6,gas,132314.0,automatic,4wd,unlisted,wagon,white,ny,42.4861,-76.2872,2021-04-12T10:40:11-0400,False
1324,7312813819,6400,2009,honda,excellent,4,gas,137000.0,automatic,unlisted,unlisted,unlisted,unlisted,nj,40.8453,-74.7019,2021-04-26T11:24:39-0400,False
1325,7311438351,20990,2006,chevrolet,good,8,diesel,134296.0,automatic,rwd,full-size,truck,white,ny,40.468785,-74.281707,2021-04-23T13:24:56-0400,False
1326,7315085249,5800,2008,gmc,excellent,6,gas,149262.0,automatic,unlisted,unlisted,SUV,unlisted,dc,38.217782,-77.50965,2021-04-30T19:10:58-0400,False
1327,7303959778,5500,2007,acura,good,6,gas,165000.0,automatic,4wd,mid-size,SUV,purple,id,43.1943,-112.3615,2021-04-08T18:34:58-0600,False
1328,7305642763,9705,2015,nissan,unlisted,4,gas,107494.0,automatic,fwd,unlisted,sedan,unlisted,ky,38.678459,-84.600891,2021-04-12T11:37:41-0400,False
1329,7310159350,0,2013,dodge,excellent,6,gas,114970.0,automatic,fwd,full-size,mini-van,red,ca,37.702447,-121.072018,2021-04-20T18:59:08-0700,True
1330,7302941049,4000,2010,dodge,excellent,4,gas,103000.0,automatic,unlisted,unlisted,unlisted,unlisted,il,41.7093,-90.6829,2021-04-06T20:43:17-0500,True
1331,7316737335,48999,2021,chevrolet,like new,8,gas,9500.0,manual,rwd,unlisted,unlisted,unlisted,nm,35.2493,-106.6818,2021-05-04T09:31:21-0600,True
1332,7310385149,14995,2013,toyota,excellent,4,gas,94600.0,automatic,4wd,mid-size,SUV,white,wi,44.52039,-88.06645,2021-04-21T11:33:15-0500,False
1333,7312380928,10500,2013,ford,good,8,gas,170000.0,automatic,rwd,full-size,truck,white,co,40.162959,-105.098224,2021-04-25T10:51:40-0600,True
1334,7313028888,10995,2011,jeep,excellent,6,gas,87826.0,automatic,4wd,unlisted,SUV,unlisted,ia,41.60018,-93.50152,2021-04-26T15:59:23-0500,False
1335,7310383408,36590,2020,buick,good,6,gas,3993.0,other,fwd,unlisted,other,white,ny,42.08,-76.8,2021-04-21T12:30:53-0400,False
1336,7313622524,65495,2018,rover,unlisted,6,gas,24501.0,automatic,4wd,unlisted,SUV,black,ut,37.175631,-113.60824,2021-04-27T18:02:15-0600,True
1337,7310977108,21500,2012,ford,excellent,8,diesel,169615.0,automatic,rwd,full-size,truck,white,fl,27.392468,-80.329814,2021-04-22T14:46:08-0400,True
1338,7302609535,40590,2018,infiniti,good,8,gas,57399.0,automatic,4wd,unlisted,SUV,brown,tn,35.97,-83.94,2021-04-06T11:31:13-0400,False
1339,7305074549,5990,2007,chevrolet,good,8,gas,150000.0,automatic,fwd,full-size,sedan,black,fl,27.0228,-82.1108,2021-04-11T07:26:20-0400,False
1340,7311280702,12400,2017,chevrolet,good,4,gas,77854.0,automatic,fwd,mid-size,SUV,silver,mn,46.3502,-94.1,2021-04-23T07:57:01-0500,False
1341,7306714139,0,2013,honda,excellent,6,gas,109168.0,automatic,unlisted,full-size,van,silver,nc,33.972555,-78.031209,2021-04-14T12:19:57-0400,False
